unitid,line,efres01,efres02,part,centers,ic01,ic02
"159647","26","2","2","C","","R","R"
"159647","27","1","1","C","","R","R"
"159647","28","24","24","C","","R","R"
"159647","29","2","2","C","","R","R"
"159647","31","1","1","C","","R","R"
"159647","33","1","1","C","","R","R"
"159647","36","3","2","C","","R","R"
"159647","39","3","3","C","","R","R"
"159647","40","1","1","C","","R","R"
"159647","41","1","1","C","","R","R"
"159647","42","2","2","C","","R","R"
"159647","47","3","3","C","","R","R"
"159647","48","47","44","C","","R","R"
"159647","51","2","2","C","","R","R"
"159647","55","1","1","C","","R","R"
"159647","56","1","0","C","","R","R"
"159647","90","19","5","C","","R","R"
"159647","99","1595","1313","C","","R","R"
"159656","1","9","9","C","","R","R"
"159656","6","1","1","C","","R","R"
"159656","8","3","2","C","","R","R"
"159656","9","5","5","C","","R","R"
"159656","12","13","13","C","","R","R"
"159656","13","4","3","C","","R","R"
"159656","15","1","1","C","","R","R"
"159656","17","7","7","C","","R","R"
"159656","18","1","1","C","","R","R"
"159656","20","1","1","C","","R","R"
"159656","22","118","102","C","","R","R"
"159656","24","2","2","C","","R","R"
"159656","25","2","2","C","","R","R"
"159656","28","4","4","C","","R","R"
"159656","29","5","5","C","","R","R"
"159656","31","2","2","C","","R","R"
"159656","32","1","1","C","","R","R"
"159656","34","1","1","C","","R","R"
"159656","36","3","3","C","","R","R"
"159656","39","1","1","C","","R","R"
"159656","40","1","1","C","","R","R"
"159656","42","1","1","C","","R","R"
"159656","45","2","2","C","","R","R"
"159656","47","1","1","C","","R","R"
"159656","48","16","16","C","","R","R"
"159656","51","1","1","C","","R","R"
"159656","57","538","465","C","","R","R"
"159656","72","1","1","C","","R","R"
"159656","99","745","654","C","","R","R"
"159717","1","1","1","C","","R","R"
"159717","2","1","0","C","","R","R"
"159717","5","3","3","C","","R","R"
"159717","6","3","3","C","","R","R"
"159717","8","1","1","C","","R","R"
"159717","12","1","0","C","","R","R"
"159717","13","3","3","C","","R","R"
"159717","21","1","1","C","","R","R"
"159717","22","1453","1105","C","","R","R"
"159717","24","1","1","C","","R","R"
"159717","32","1","1","C","","R","R"
"159717","36","1","1","C","","R","R"
"159717","44","1","1","C","","R","R"
"159717","45","2","2","C","","R","R"
"159717","48","126","120","C","","R","R"
"159717","53","1","1","C","","R","R"
"159717","90","9","5","C","","R","R"
"159717","99","1609","1249","C","","R","R"
"159939","5","1","1","C","","R","R"
"159939","6","3","2","C","","R","R"
"159939","8","2","2","C","","R","R"
"159939","9","2","2","C","","R","R"
"159939","11","1","0","C","","R","R"
"159939","12","6","5","C","","R","R"
"159939","13","1","0","C","","R","R"
"159939","17","4","4","C","","R","R"
"159939","18","2","2","C","","R","R"
"159939","20","1","1","C","","R","R"
"159939","21","1","1","C","","R","R"
"159939","22","1508","1261","C","","R","R"
"159939","24","1","1","C","","R","R"
"159939","25","2","2","C","","R","R"
"159939","26","2","1","C","","R","R"
"159939","28","4","3","C","1","R","R"
"159939","29","1","1","C","","R","R"
"159939","32","1","0","C","","R","N"
"159939","33","1","0","C","","R","R"
"159939","34","1","1","C","","R","R"
"159939","36","5","3","C","","R","R"
"159939","37","2","2","C","","R","R"
"159939","39","6","5","C","","R","R"
"159939","40","1","0","C","","R","R"
"159939","42","2","2","C","","R","R"
"159939","45","1","1","C","","R","R"
"159939","48","10","8","C","","R","R"
"159939","50","2","2","C","","R","R"
"159939","51","1","1","C","","R","R"
"159939","53","1","1","C","","R","R"
"159939","57","3","2","C","","R","R"
"159939","90","18","11","C","","R","R"
"159939","99","1597","1328","C","","R","R"
"159948","1","12","11","C","","C","I"
"159948","12","5","5","C","","C","I"
"159948","13","17","15","C","","C","I"
"159948","22","8","7","C","","C","I"
"159948","28","84","76","C","","C","I"
"159948","99","126","114","C","","T","I"
"159966","1","2","2","C","","R","R"
"159966","6","4","4","C","","R","R"
"159966","8","1","1","C","","R","R"
"159966","12","1","1","C","","R","R"
"159966","13","1","1","C","","R","R"
"159966","16","1","0","C","","R","R"
"159966","17","1","1","C","","R","R"
"159966","18","1","1","C","","R","R"
"159966","22","1270","1053","C","","R","R"
"159966","24","1","1","C","","R","R"
"159966","28","5","5","C","","R","R"
"159966","36","1","1","C","","R","R"
"159966","46","1","1","C","","R","R"
"159966","48","9","8","C","","R","R"
"159966","90","15","12","C","","R","R"
"159966","99","1314","1092","C","1","R","R"
"159993","1","2","2","C","","R","R"
"159993","5","26","26","C","","R","R"
"159993","6","5","5","C","","R","R"
"159993","13","1","1","C","","R","R"
"159993","17","3","2","C","","R","R"
"159993","19","1","1","C","","R","R"
"159993","22","1642","1339","C","","R","R"
"159993","23","1","0","C","","R","R"
"159993","27","1","1","C","","R","R"
"159993","28","16","15","C","","R","R"
"159993","29","1","1","C","","R","R"
"159993","32","1","1","C","","R","R"
"159993","34","1","1","C","","R","R"
"159993","36","1","1","C","","R","R"
"159993","39","1","1","C","","R","R"
"159993","40","2","1","C","","R","R"
"159993","42","2","2","C","","R","R"
"159993","45","1","0","C","","R","R"
"159993","48","23","23","C","","R","R"
"159993","51","3","1","C","","R","R"
"159993","90","21","8","C","","R","R"
"159993","99","1755","1432","C","","R","R"
"160038","5","7","6","C","","R","R"
