unitid,line,"xef01",efres01,"xef02",efres02,centers
"232557","53","R","17","R","8","-5"
"232557","54","R","51","R","28","-5"
"232557","55","R","11","R","2","-5"
"232557","56","R","3","R","1","-5"
"232557","90","R","67","R","8","-5"
"232557","99","R","2971","R","918","-5"
"232566","9","R","1","R","1","-5"
"232566","17","R","1","R","1","-5"
"232566","18","R","2","R","2","-5"
"232566","23","R","1","R","1","-5"
"232566","24","R","12","R","12","-5"
"232566","27","R","1","R","1","-5"
"232566","33","R","2","R","2","-5"
"232566","34","R","2","R","2","-5"
"232566","36","R","3","R","3","-5"
"232566","37","R","2","R","2","-5"
"232566","39","R","3","R","3","-5"
"232566","42","R","1","R","1","-5"
"232566","44","R","1","R","1","-5"
"232566","48","R","1","R","1","-5"
"232566","51","R","774","R","741","-5"
"232566","53","R","1","R","1","-5"
"232566","54","R","1","R","1","-5"
"232566","57","R","5","R","5","-5"
"232566","90","R","2","R","2","-5"
"232566","99","R","816","R","783","-5"
"232575","19","R","1","R","0","-5"
"232575","39","R","1","R","1","-5"
"232575","51","R","436","R","316","-5"
"232575","54","R","9","R","4","-5"
"232575","57","R","1","R","0","-5"
"232575","90","R","4","R","4","-5"
"232575","99","R","452","R","325","-5"
"232609","6","R","1","I","1","-5"
"232609","9","R","22","I","21","-5"
"232609","10","R","5","I","5","-5"
"232609","11","R","3","I","3","-5"
"232609","12","R","3","I","3","-5"
"232609","13","R","1","I","1","-5"
"232609","17","R","1","I","1","-5"
"232609","18","R","1","I","1","-5"
"232609","21","R","5","I","5","-5"
"232609","22","R","1","I","1","-5"
"232609","23","R","4","I","4","-5"
"232609","24","R","46","I","43","-5"
"232609","25","R","7","I","7","-5"
"232609","26","R","1","I","1","-5"
"232609","33","R","6","I","6","-5"
"232609","34","R","40","I","38","-5"
"232609","36","R","27","I","25","-5"
"232609","37","R","9","I","8","-5"
"232609","39","R","1","I","1","-5"
"232609","42","R","26","I","25","-5"
"232609","44","R","2","I","2","-5"
"232609","45","R","2","I","2","-5"
"232609","47","R","3","I","3","-5"
"232609","48","R","1","I","1","-5"
"232609","50","R","2","I","2","-5"
"232609","51","R","212","I","180","-5"
"232609","54","R","3","I","3","-5"
"232609","99","R","435","T","393","-5"
"232672","1","R","3","R","3","-5"
"232672","5","R","1","R","1","-5"
"232672","6","R","3","R","3","-5"
"232672","8","R","1","R","1","-5"
"232672","9","R","1","R","1","-5"
"232672","11","R","1","R","1","-5"
"232672","12","R","5","R","5","-5"
"232672","13","R","2","R","2","-5"
"232672","21","R","1","R","1","-5"
"232672","24","R","14","R","14","-5"
"232672","26","R","1","R","1","-5"
"232672","27","R","1","R","1","-5"
"232672","33","R","2","R","2","-5"
"232672","34","R","7","R","7","-5"
"232672","36","R","2","R","2","-5"
"232672","37","R","3","R","3","-5"
"232672","39","R","2","R","2","-5"
"232672","42","R","8","R","8","-5"
"232672","45","R","6","R","6","-5"
"232672","47","R","4","R","4","-5"
"232672","48","R","15","R","15","-5"
"232672","51","R","140","R","133","-5"
"232672","53","R","3","R","3","-5"
"232672","54","R","4","R","4","-5"
"232672","57","R","1","R","1","-5"
"232672","90","R","2","R","2","-5"
"232672","99","R","233","R","226","-5"
"232681","4","R","1","R","1","-5"
"232681","5","R","1","R","1","-5"
"232681","6","R","4","R","4","-5"
"232681","9","R","19","R","19","-5"
"232681","10","R","7","R","7","-5"
"232681","11","R","2","R","2","-5"
"232681","12","R","1","R","1","-5"
"232681","13","R","3","R","3","-5"
"232681","15","R","1","R","1","-5"
"232681","19","R","2","R","2","-5"
"232681","21","R","2","R","2","-5"
"232681","22","R","1","R","1","-5"
"232681","23","R","3","R","3","-5"
"232681","24","R","65","R","59","-5"
