unitid,peo1istr,peo2istr,peo3istr,peo4istr,peo5istr,peo6istr,cntlaffi,pubprime,pubsecon,relaffil,level1,level2,level3,level4,level5,level6,level7,level8,level9,level10,level11,level12,fopna,fopna1,fopna2,accrd1,accrd2,regaccrd,accrd3,accrd4,saccr,openadmp,admcon1,admcon2,admcon3,admcon4,admcon5,admcon6,admcon7,admcon8,yrscoll,stusrv1,stusrv2,stusrv3,stusrv4,stusrv8,stusrv9,libfac,rotc,rotc1,rotc2,rotc3,athassoc,assoc1,assoc2,assoc3,assoc4,assoc5,assoc6,sport1,confno1,sport2,confno2,sport3,confno3,sport4,confno4,insttoyr,pctpost,calsys,apfee,"xappfeeu",applfeeu,"xappfeeg",applfeeg,"xappfeep",applfeep,ftstu,ft_ug,ft_ftug,ft_gd,ft_fp,tuitvary,room,"xroomcap",roomcap,board,"xmealswk",mealswk,"xroomamt",roomamt,"xbordamt",boardamt,"xrmbdamt",rmbrdamt
"208053","1","0","0","0","0","0","1","2","4","-2","1","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","0","0","-2","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-3","1","1","1","1","0","0","3","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","5","2",31,"",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"208062","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","1","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","0","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","0","1","0","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","5","2",31,"",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"208080","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","1","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","0","1","0","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","6","1",10,"150",31,"",31,"","1","1","1","2","2","2","2",31,"","3",31,"",30,"",30,"",30,""
"208123","1","0","0","0","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","2","-2","-2","0","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","0","1","1","0","0","1","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208187","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","1","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","0","1","0","0","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","5","1",10,"100",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"208202","1","0","0","0","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","1","1","-3","0","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","0","0","0","0","1","3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208211","1","0","0","1","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","1","0","0","0","0","1","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208239","1","1","0","0","0","0","2","-2","-2","-2","0","0","1","0","1","0","0","0","0","0","0","0","2","-2","-2","0","1","7","1","0","2","2","1","2","1","3","2","1","3","1","-2","1","1","1","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","2","1",10,"50",31,"",31,"","1","1","1","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"208248","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","1","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","0","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","0","1","0","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","6","2",31,"",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"208275","1","1","0","1","1","0","1","8","2","-2","1","1","1","0","0","0","0","0","0","0","0","0","1","1","-3","1","1","7","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","0","0","1","2","-2","-2","-2","1","0","0","0","0","0","1","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","2","2",31,"",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"208309","1","0","0","0","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","2","-2","-2","0","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","1","0","0","0","0","3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208318","1","1","0","1","1","0","1","8","2","-2","1","1","1","0","0","0","0","0","0","0","0","0","1","1","-3","1","1","7","0","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","0","0","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","2","2",31,"",31,"",31,"","1","1","1","2","2","1","1",10,"109","1",10,"19",30,"",30,"",10,"5034"
"208327","1","0","0","0","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-1","-1","-1","-1","-1","-1","3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208336","1","0","0","0","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","2","-2","-2","0","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","0","1","0","0","0","3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208390","1","1","0","1","1","1","1","8","0","-2","1","1","1","0","0","0","0","0","0","0","0","0","1","1","-3","1","1","7","0","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","1","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","2","2",31,"",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"208406","1","1","0","1","1","1","1","4","0","-2","1","1","1","0","0","0","0","0","0","0","0","0","2","-2","-2","1","1","7","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","0","1","0","1","2","-2","-2","-2","1","0","0","1","0","0","0","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","2","2",31,"",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"208415","1","1","0","1","1","0","1","8","2","-2","1","1","1","0","0","0","0","0","0","0","0","0","2","-2","-2","0","1","7","1","0","2","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","0","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","2","2",31,"",31,"",31,"","1","1","1","2","2","1","2",31,"","2",31,"",30,"",30,"",30,""
"208433","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","1","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","0","0","1","2","1","3","3","3","3","3","3","3","-2","0","1","0","0","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","5","1",10,"100",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"208479","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","2","3","3","3","3","3","3","1","3","-3","1","1","1","1","0","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-3","5","1",10,"100",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"208488","0","1","0","0","0","0","4","-2","-2","68","0","0","1","0","1","1","1","0","0","0","0","0","2","-2","-2","0","1","7","0","0","2","2","1","-1","2","2","1","-1","2","1","-2","1","1","1","1","0","0","1","2","-2","-2","-2","1","0","1","0","0","0","0","2","-2","1","328","1","328","2","-2","-3","-3","1","1",10,"20",10,"20",31,"","1","1","2","1","2","2","1",10,"385","2",31,"",10,"2220",10,"1600",30,""
"208497","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","0","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","0","1","0","0","0","1","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208503","1","0","0","1","0","0","2","-2","-2","-2","1","1","0","0","0","0","0","0","0","0","0","0","2","-2","-2","0","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","1","1","1","1","0","0","1","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208512","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","1","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","0","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","0","1","1","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","5","2",31,"",31,"",31,"","1","1","1","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"208567","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","1","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-2","-1","-1","-1","-1","-1","-1","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208600","1","0","0","1","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","1","1","-3","0","0","-2","0","1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","0","0","0","0","1","1","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208628","1","0","0","0","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","2","-2","-2","0","0","-2","0","1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","-1","-1","-1","-1","-1","-1","3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208637","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","0","0","0","0","0","0","0","0","0","1","1","-3","1","0","-2","1","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","1","0","1","0","0","1","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208646","1","1","1","1","1","0","1","2","0","-2","0","0","1","0","1","1","1","0","0","0","0","0","1","1","0","1","1","7","0","0","1","2","1","2","1","1","2","2","1","1","-2","1","1","1","1","0","0","1","2","-2","-2","-2","1","1","1","0","0","0","0","1","331","1","328","1","328","1","328","-3","-3","2","1",10,"50",10,"50",31,"","1","1","2","1","2","2","1",10,"554","2",31,"",10,"2415",10,"2415",30,""
"208655","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","1","0","0","0","0","0","0","0","0","1","1","-3","1","0","-2","0","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","0","0","0","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","5","1",10,"100",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"208664","1","0","0","0","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","2","-2","-2","0","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","1","1","0","1","0","0","3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208673","1","0","0","0","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","2","-2","-2","0","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","1","1","1","1","0","0","1","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208682","1","0","0","0","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","2","-2","-2","0","0","-2","0","1","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","1","1","1","0","0","1","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208725","0","1","0","0","0","0","4","-2","-2","79","1","1","0","0","1","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","0","0","1","2","1","3","3","3","1","3","2","1","-2","1","1","1","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","2","1",10,"30",31,"",31,"","1","1","1","2","2","2","1",10,"100","1",10,"20",30,"",30,"",10,"3723"
"208743","1","0","0","0","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","1","1","-3","0","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","1","0","0","0","0","3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208798","1","0","0","0","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","1","1","-3","0","0","-2","1","0","2","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","1","1","1","0","0","1","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208822","0","1","0","0","0","0","4","-2","-2","65","0","1","0","0","1","1","1","1","1","1","0","0","2","-2","-2","1","1","7","0","0","1","2","1","2","1","2","1","3","1","1","-2","1","1","1","1","0","0","1","2","-2","-2","-2","1","1","0","0","0","0","0","2","-2","1","205","1","205","1","205","-3","-3","1","1",10,"40",10,"40",10,"40","1","1","1","1","1","2","1",10,"1036","1",10,"21",10,"2830",10,"2720",30,""
"208859","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","1","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","0","1","0","0","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","6","1",10,"150",31,"",31,"","1","1","1","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"208956","1","0","0","0","0","0","2","-2","-2","-2","1","0","0","0","0","0","0","0","0","0","0","0","1","1","-3","1","0","-2","1","0","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-3","0","0","0","1","0","0","1","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-3","-1","-1",31,"",31,"",31,"","-1","-1","-1","-1","-1","-1","-1",31,"","-1",31,"",31,"",31,"",30,""
"208965","0","1","0","0","0","0","2","-2","-2","-2","0","0","1","0","1","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","0","0","1","2","3","3","3","3","3","3","1","1","-2","0","1","1","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","2","1",10,"100",31,"",31,"","1","1","1","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"209038","1","1","0","1","1","0","1","8","0","-2","0","1","1","0","0","0","0","0","0","0","0","0","2","-2","-2","1","1","7","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","1","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","2","2",31,"",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"209056","0","1","1","0","0","0","3","-2","-2","-2","0","0","0","0","1","1","1","0","0","1","1","0","2","-2","-2","1","1","7","0","0","1","2","1","1","1","-1","1","-1","1","1","-2","0","1","1","1","0","0","1","2","-2","-2","-2","1","1","0","0","0","0","0","1","329","1","329","1","329","1","329","-3","-3","1","1",10,"45",10,"45",10,"50","1","1","1","1","1","2","1",10,"963","1",10,"19",10,"3280",10,"3070",30,""
"209065","0","1","0","0","0","0","4","-2","-2","52","1","0","0","0","1","0","1","0","0","0","0","0","2","-2","-2","1","1","7","1","0","1","2","1","2","1","2","2","3","1","1","-2","1","1","1","1","0","0","1","2","-2","-2","-2","1","1","0","0","0","0","0","1","205","1","205","1","205","1","205","-3","-3","4","1",10,"40",30,"",31,"","1","1","1","2","2","2","1",10,"1167","2",31,"",10,"2690",10,"2780",30,""
"209074","1","1","0","1","1","0","1","9","0","-2","1","1","1","1","0","0","0","0","0","0","0","0","2","-2","-2","1","1","7","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","1","0","1","1","1","0","1","1","0","0","0","0","0","1","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","2","1",10,"20",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"209083","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","1","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","0","1","1","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","6","2",31,"",31,"",31,"","1","1","2","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"209108","0","1","0","0","0","0","4","-2","-2","30","0","1","0","1","1","1","1","0","0","0","0","0","2","-2","-2","1","1","7","1","0","1","2","1","3","1","3","1","3","1","1","-2","0","1","0","0","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","2","1",10,"20",10,"40",31,"","1","1","1","1","2","2","1",10,"50","2",31,"",30,"",30,"",10,"6000"
"209153","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","1","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","0","1","0","0","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","6","1",10,"150",31,"",31,"","1","1","1","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"209205","1","0","0","0","0","0","2","-2","-2","-2","1","1","0","1","0","0","0","0","0","0","0","0","2","-2","-2","1","0","-2","1","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","0","1","1","1","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","6","2",31,"",31,"",31,"","1","1","1","2","2","2","2",31,"","3",31,"",30,"",30,"",31,""
"209241","0","1","0","0","0","0","4","-2","-2","30","0","0","0","0","1","1","1","0","0","1","0","0","2","-2","-2","1","1","7","0","0","1","2","-1","1","1","-1","-1","-1","1","1","-2","1","1","0","0","0","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","1",10,"25",10,"25",10,"25","1","1","1","1","1","2","1",10,"123","1",10,"21",10,"1700",10,"3200",30,""
"209250","1","1","0","1","1","1","1","8","0","-2","0","1","1","0","0","0","0","0","0","0","0","0","2","-2","-2","1","1","7","0","0","1","1","-2","-2","-2","-2","-2","-2","-2","-2","-2","1","1","1","1","1","0","1","2","-2","-2","-2","2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","2","2",31,"",31,"",31,"","1","1","1","2","2","1","2",31,"","3",31,"",30,"",30,"",31,""
"209287","1","1","0","0","0","0","3","-2","-2","-2","0","0","0","0","1","1","1","0","0","1","0","0","2","-2","-2","1","0","-2","1","0","1","2","1","2","1","2","1","3","1","1","-2","1","1","1","1","0","0","1","2","-2","-2","-2","1","0","0","0","0","1","0","-2","-2","-2","-2","-2","-2","-2","-2","-3","-3","1","1",10,"40",10,"40",10,"40","1","1","1","1","1","2","1",10,"460","1",10,"20",10,"1890",10,"2080",30,""
