unitid,"xtuit1",tuition1,"xfee1",fee1,"xhrchg1",hrchg1,"xcmpfee1",cmpfee1,"xtuit2",tuition2,"xfee2",fee2,"xhrchg2",hrchg2,"xcmpfee2",cmpfee2,"xtuit3",tuition3,"xfee3",fee3,"xhrchg3",hrchg3,"xcmpfee3",cmpfee3,"xtuit5",tuition5,"xfee5",fee5,"xhrchg5",hrchg5,"xtuit6",tuition6,"xfee6",fee6,"xhrchg6",hrchg6,"xtuit7",tuition7,"xfee7",fee7,"xhrchg7",hrchg7,"xispro1",isprof1,"xispfe1",ispfee1,"xospro1",osprof1,"xospfe1",ospfee1,"xispro2",isprof2,"xispfe2",ispfee2,"xospro2",osprof2,"xospfe2",ospfee2,"xispro3",isprof3,"xispfe3",ispfee3,"xospro3",osprof3,"xospfe3",ospfee3,"xispro4",isprof4,"xispfe4",ispfee4,"xospro4",osprof4,"xospfe4",ospfee4,"xispro5",isprof5,"xispfe5",ispfee5,"xospro5",osprof5,"xospfe5",ospfee5,"xispro6",isprof6,"xispfe6",ispfee6,"xospro6",osprof6,"xospfe6",ospfee6,"xispro7",isprof7,"xispfe7",ispfee7,"xospro7",osprof7,"xospfe7",ospfee7,"xispro8",isprof8,"xispfe8",ispfee8,"xospro8",osprof8,"xospfe8",ospfee8,"xispro9",isprof9,"xispfe9",ispfee9,"xospro9",osprof9,"xospfe9",ospfee9,"xispro10",isprof10,"xispfe10",ispfee10,"xospro10",osprof10,"xospfe10",ospfee10,"xispro11",isprof11,"xispfe11",ispfee11,"xospro11",osprof11,"xospfe11",ospfee11,"xchg1ay1",chg1ay1,"xchg1ay2",chg1ay2,"xchg1ay3",chg1ay3,"xchg2ay1",chg2ay1,"xchg2ay2",chg2ay2,"xchg2ay3",chg2ay3,"xchg3ay1",chg3ay1,"xchg3ay2",chg3ay2,"xchg3ay3",chg3ay3,"xchg4ay1",chg4ay1,"xchg4ay2",chg4ay2,"xchg4ay3",chg4ay3,"xchg5ay1",chg5ay1,"xchg5ay2",chg5ay2,"xchg5ay3",chg5ay3,"xchg6ay1",chg6ay1,"xchg6ay2",chg6ay2,"xchg6ay3",chg6ay3,"xchg7ay1",chg7ay1,"xchg7ay2",chg7ay2,"xchg7ay3",chg7ay3,"xchg8ay1",chg8ay1,"xchg8ay2",chg8ay2,"xchg8ay3",chg8ay3,"xchg9ay1",chg9ay1,"xchg9ay2",chg9ay2,"xchg9ay3",chg9ay3
"162168",10,"1820",10,"310",10,"65",30,"",10,"2632",10,"340",10,"94",30,"",10,"3612",10,"340",10,"129",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1936",10,"1962",10,"2130",10,"3672",10,"4560",10,"2972",10,"5234",10,"6212",10,"3952",10,"800",10,"900",10,"1000",30,"",30,"",30,"",30,"",30,"",30,"",10,"5400",10,"5400",10,"5600",10,"2400",10,"2650",10,"3060",10,"4150",10,"4450",10,"5060"
"162210",10,"12810",10,"495",10,"535",30,"",10,"12810",10,"495",10,"535",30,"",10,"12810",10,"495",10,"535",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"12275",10,"12660",10,"13305",10,"12275",10,"12660",10,"13305",10,"12275",10,"12660",10,"13305",10,"875",10,"900",10,"945",10,"4290",10,"4400",10,"4619",10,"3350",10,"3300",10,"3500",10,"7000",10,"6000",10,"6000",10,"3850",10,"3500",10,"3500",10,"8140",10,"9500",10,"9500"
"162283",10,"2503",10,"867",10,"114",30,"",10,"2503",10,"867",10,"114",30,"",10,"7480",10,"867",10,"262",30,"",10,"2682",10,"477",10,"149",10,"2682",10,"477",10,"149",10,"4770",10,"477",10,"265",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"3164",10,"3272",10,"3370",10,"3164",10,"3272",10,"3370",10,"7855",10,"8104",10,"8347",10,"600",10,"600",10,"700",10,"5070",10,"5274",10,"5489",10,"3085",10,"3085",10,"2785",10,"6498",10,"6498",10,"6498",10,"3685",10,"3685",10,"2785",10,"3685",10,"3685",10,"2785"
"162539",31,"",31,"",10,"100",31,"",31,"",31,"",10,"100",31,"",31,"",31,"",10,"100",31,"",31,"",31,"",10,"100",31,"",31,"",10,"100",31,"",31,"",10,"100",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,""
"162557",10,"1728",10,"240",10,"96",30,"",10,"3744",10,"240",10,"180",30,"",10,"5184",10,"240",10,"240",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1904",10,"1912",10,"1968",10,"3728",10,"3880",10,"3984",10,"5264",10,"5272",10,"5424",10,"750",10,"750",10,"750",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"162584",10,"3342",10,"805",10,"138",30,"",10,"3342",10,"805",10,"138",30,"",10,"8492",10,"805",10,"244",30,"",10,"3240",10,"612",10,"180",10,"3240",10,"612",10,"180",10,"3744",10,"612",10,"208",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"3776",10,"3948",10,"4147",10,"3776",10,"3948",10,"4147",10,"8036",10,"8646",10,"9297",10,"700",10,"700",10,"900",10,"4851",10,"4851",10,"5266",32,"",32,"",32,"",32,"",32,"",32,"",32,"",32,"",10,"500",32,"",32,"",32,""
"162609",10,"2220",10,"250",10,"74",30,"",10,"4260",10,"250",10,"142",30,"",10,"5250",10,"250",10,"175",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2350",10,"2410",10,"2470",10,"3850",10,"4450",10,"4510",10,"5470",10,"6850",10,"5500",10,"600",10,"600",10,"1800",10,"4700",10,"4700",10,"4830",10,"1933",10,"1933",10,"2200",10,"4700",10,"4700",10,"4700",10,"1933",10,"1933",10,"5000",10,"1933",10,"1933",10,"4000"
"162654",10,"21000",10,"290",10,"750",30,"",10,"21000",10,"290",10,"750",30,"",10,"21000",10,"290",10,"750",30,"",10,"4590",10,"285",10,"485",10,"4590",10,"285",10,"485",10,"4590",10,"285",10,"485",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"19695",10,"20485",10,"21290",10,"19695",10,"20485",10,"21290",10,"19695",10,"20485",10,"21290",10,"700",10,"800",10,"800",10,"7015",10,"7260",10,"7650",10,"1550",10,"1550",10,"1550",10,"3000",10,"3120",10,"3200",10,"1870",10,"1870",10,"1870",10,"1870",10,"1870",10,"1870"
"162681",10,"5370",10,"180",10,"179",30,"",10,"5370",10,"180",10,"179",30,"",10,"5370",10,"180",10,"179",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4056",10,"4176",10,"4226",10,"4056",10,"4176",10,"4226",10,"4056",10,"4176",10,"4226",10,"850",10,"900",10,"1100",10,"2400",10,"2520",10,"2650",10,"400",10,"425",10,"450",10,"3200",10,"3267",10,"3430",10,"500",10,"534",10,"580",10,"333",10,"365",10,"400"
"162690",10,"2100",10,"210",10,"70",30,"",10,"3420",10,"210",10,"114",30,"",10,"4290",10,"210",10,"143",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2310",10,"2310",10,"2310",10,"3480",10,"3840",10,"3630",10,"4620",10,"5280",10,"4500",10,"500",10,"500",10,"520",30,"",30,"",30,"",30,"",30,"",30,"",10,"3750",10,"4500",10,"4500",10,"580",10,"694",10,"694",10,"580",10,"694",10,"694"
"162706",10,"1440",10,"144",10,"60",30,"",10,"2928",10,"144",10,"122",30,"",10,"4320",10,"144",10,"180",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1584",10,"1584",10,"1584",10,"2760",10,"3072",10,"3072",10,"4296",10,"4464",10,"4464",10,"500",10,"500",10,"500",30,"",30,"",30,"",30,"",30,"",30,"",10,"4600",10,"4600",10,"4600",10,"1700",10,"1700",10,"1700",10,"1500",10,"1500",10,"1500"
"162760",10,"18295",10,"325",10,"530",30,"",10,"18295",10,"325",10,"530",30,"",10,"18295",10,"325",10,"530",30,"",10,"5580",10,"20",10,"310",10,"5580",10,"20",10,"310",10,"5580",10,"20",10,"310",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"17010",10,"17600",10,"18620",10,"17010",10,"17600",10,"18620",10,"17010",10,"17600",10,"18620",10,"600",10,"600",10,"600",10,"6900",10,"6900",10,"6900",10,"790",10,"900",10,"900",10,"3290",10,"3300",10,"6900",30,"",30,"",10,"900",10,"2290",10,"2300",10,"2300"
"162779",10,"1944",10,"194",10,"81",30,"",10,"4272",10,"194",10,"178",30,"",10,"5352",10,"194",10,"223",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2138",10,"2138",10,"2138",10,"3842",10,"4250",10,"4466",10,"5474",10,"5474",10,"5546",10,"450",10,"450",10,"800",30,"",30,"",30,"",30,"",30,"",30,"",10,"4440",10,"4440",10,"7136",10,"1160",10,"1160",10,"1160",10,"3824",10,"3824",10,"5440"
"162928",10,"24930",30,"",10,"835",30,"",10,"24930",30,"",10,"835",30,"",10,"24930",30,"",10,"835",30,"",10,"24930",30,"",10,"835",10,"24930",30,"",10,"835",10,"24930",30,"",10,"835",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"27000",10,"1556",10,"27000",10,"1556",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"22680",10,"23600",10,"24930",10,"22680",10,"23600",10,"24930",10,"22680",10,"23600",10,"24930",10,"600",10,"600",10,"800",10,"7675",10,"7870",10,"8185",10,"1050",10,"1050",10,"1050",10,"6000",10,"6000",10,"6000",10,"1050",10,"1050",10,"1050",10,"2500",10,"2500",10,"2500"
"163046",10,"21230",10,"570",10,"708",30,"",10,"21230",10,"570",10,"708",30,"",10,"21230",10,"570",10,"708",30,"",10,"5859",10,"50",10,"325",10,"5859",10,"50",10,"325",10,"5859",10,"50",10,"325",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"18710",10,"20180",10,"21230",10,"18710",10,"20180",10,"21230",10,"18710",10,"20180",10,"21230",10,"700",10,"720",10,"720",10,"6610",10,"6850",10,"7040",10,"1100",10,"1230",10,"1230",10,"4260",10,"4310",10,"4370",10,"1250",10,"1280",10,"1280",10,"3350",10,"3450",10,"3480"
"163161",10,"7000",10,"0",10,"0",30,"",10,"7000",10,"0",10,"0",30,"",10,"7000",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"7000",10,"7000",10,"7000",10,"7000",10,"7000",10,"7000",10,"7000",10,"7000",10,"7000",10,"700",10,"700",10,"700",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"163204",10,"4584",10,"0",10,"191",30,"",10,"4584",10,"0",10,"191",30,"",10,"8400",10,"0",10,"350",30,"",10,"5256",10,"0",10,"292",10,"5256",10,"0",10,"292",10,"8550",10,"0",10,"475",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4392",10,"4416",10,"4584",10,"4392",10,"4416",10,"4584",10,"5328",10,"5664",10,"8400",10,"940",10,"940",10,"940",30,"",30,"",30,"",30,"",30,"",30,"",10,"10366",10,"10386",10,"10386",10,"1377",10,"1377",10,"1377",10,"1377",10,"1377",10,"1377"
"163259",10,"4619",10,"388",10,"197",30,"",10,"4619",10,"388",10,"197",30,"",10,"11730",10,"388",10,"295",30,"",10,"6576",10,"388",10,"274",10,"6576",10,"388",10,"274",10,"11736",10,"388",10,"489",31,"",31,"",31,"",31,"",10,"10998",10,"418",10,"23596",10,"418",10,"13545",10,"433",10,"25921",10,"433",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"7352",10,"408",10,"15184",10,"408",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"10500",10,"408",10,"19186",10,"408",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,""
"163268",10,"4206",10,"1284",10,"175",30,"",10,"4206",10,"1284",10,"175",30,"",10,"8974",10,"1284",10,"374",30,"",10,"5004",10,"918",10,"278",10,"5004",10,"918",10,"278",10,"8460",10,"918",10,"470",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4846",10,"5148",10,"5490",10,"4846",10,"5148",10,"5490",10,"9254",10,"9620",10,"10258",10,"700",10,"700",10,"700",10,"5194",10,"5694",10,"5850",10,"1738",10,"1768",10,"1768",10,"1500",10,"4590",10,"4590",10,"3380",10,"3410",10,"3410",10,"4880",10,"4910",10,"4910"
"163286",11,"4172",11,"964",11,"174",30,"",10,"4172",10,"964",10,"174",30,"",10,"11704",10,"964",10,"488",30,"",11,"6672",11,"687",11,"278",10,"6672",10,"687",10,"278",10,"10320",10,"687",10,"430",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"8286",10,"848",10,"21840",10,"848",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",30,"",30,"",11,"5136",10,"4699",10,"4939",10,"5136",10,"11221",10,"11827",10,"12668",10,"662",10,"702",10,"702",10,"5848",10,"6076",10,"6468",10,"2358",10,"2396",10,"2460",10,"5848",10,"6076",10,"6328",10,"2358",10,"2396",10,"2460",10,"2358",10,"2396",10,"2460"
"163295",10,"19800",10,"280",10,"825",30,"",10,"19800",10,"280",10,"825",30,"",10,"19800",10,"280",10,"825",30,"",10,"19800",10,"280",10,"825",10,"19800",10,"280",10,"825",10,"19800",10,"280",10,"825",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"17470",10,"18710",10,"20080",10,"17470",10,"18710",10,"20080",10,"17470",10,"18710",10,"20080",10,"1200",10,"1200",10,"1400",10,"5740",10,"5840",10,"6540",10,"1100",10,"1100",10,"1100",10,"4350",10,"4590",10,"4750",10,"1100",10,"1100",10,"1100",10,"1600",10,"1500",10,"1500"
"163338",10,"2787",10,"1207",10,"124",30,"",10,"2787",10,"1207",10,"124",30,"",10,"7290",10,"1207",10,"265",30,"",10,"3171",10,"25",10,"151",10,"3171",10,"25",10,"151",10,"5712",10,"25",10,"272",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"3585",10,"3833",10,"3994",10,"3585",10,"3833",10,"3994",10,"8227",10,"8443",10,"7290",10,"600",10,"600",10,"700",10,"4530",10,"4730",10,"4930",10,"2000",10,"2000",10,"2000",10,"4600",10,"4800",10,"5000",10,"2000",10,"2000",10,"2000",10,"2000",10,"2000",10,"2000"
"163426",10,"2712",10,"276",10,"126",30,"",10,"5520",10,"500",10,"204",30,"",10,"7176",10,"648",10,"250",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2514",10,"2586",10,"2712",10,"5070",10,"5358",10,"5520",10,"6762",10,"6978",10,"7176",10,"430",10,"460",10,"480",30,"",30,"",30,"",30,"",30,"",30,"",32,"",32,"",30,"",32,"",32,"",30,"",32,"",32,"",30,""
"163453",11,"3030",11,"1358",11,"137",30,"",10,"3030",10,"1358",10,"137",30,"",10,"9000",10,"1358",10,"313",30,"",11,"3348",11,"720",11,"186",10,"3348",10,"720",10,"186",10,"6300",10,"720",10,"350",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",11,"4388",10,"3706",10,"3874",10,"4388",10,"8810",10,"9458",10,"10358",32,"",32,"",10,"2000",10,"5296",10,"5446",10,"5940",32,"",32,"",10,"2650",32,"",32,"",10,"6435",32,"",32,"",10,"3365",32,"",32,"",10,"2650"
"163462",10,"17200",10,"200",10,"572",30,"",10,"17200",10,"200",10,"572",30,"",10,"17200",10,"200",10,"572",30,"",10,"4464",10,"100",10,"248",10,"4464",10,"100",10,"248",10,"4464",10,"100",10,"248",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"9670",10,"200",10,"9670",10,"200",31,"",31,"",31,"",31,"",10,"16100",10,"16720",10,"17400",10,"16100",10,"16720",10,"17400",10,"16100",10,"16720",10,"17400",10,"600",10,"600",10,"600",10,"6450",10,"6650",10,"6860",10,"1000",10,"1000",10,"1000",10,"3100",10,"3100",10,"3100",10,"1450",10,"1450",10,"1450",10,"3550",10,"3550",10,"3550"
"163532",10,"5500",10,"1000",10,"90",30,"",10,"5500",10,"1000",10,"90",30,"",10,"5500",10,"1000",10,"90",30,"",10,"5500",10,"1000",10,"90",10,"5500",10,"1000",10,"90",10,"5500",10,"1000",10,"90",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"5500",10,"1000",10,"5500",10,"1000",31,"",31,"",31,"",31,"",10,"3900",10,"5000",10,"5500",10,"3900",10,"5000",10,"5500",10,"3900",10,"5000",10,"5500",10,"400",10,"400",10,"400",10,"5100",10,"5000",10,"5500",10,"1000",10,"1000",10,"1000",10,"5400",10,"5400",10,"5900",10,"1000",10,"1000",10,"1000",10,"1000",10,"1000",10,"1000"
"163578",10,"15600",10,"250",10,"255",30,"",10,"15600",10,"250",10,"255",30,"",10,"15600",10,"250",10,"255",30,"",10,"840",10,"55",10,"280",10,"840",10,"55",10,"280",10,"840",10,"55",10,"280",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"14086",10,"14930",10,"15600",10,"14086",10,"14930",10,"15600",10,"14086",10,"14930",10,"15600",10,"600",10,"600",10,"600",10,"6130",10,"6330",10,"6800",10,"950",10,"950",10,"950",10,"2500",10,"2500",10,"2500",10,"1000",10,"1000",10,"1000",10,"1000",10,"1000",10,"1000"
"163657",10,"1824",10,"592",10,"76",30,"",10,"3360",10,"592",10,"140",30,"",10,"5328",10,"592",10,"222",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"2320",10,"2416",10,"2392",10,"3832",10,"3932",10,"3932",10,"5776",10,"5900",10,"5900",32,"",32,"",32,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"163736",10,"8805",10,"100",10,"0",30,"",10,"8805",10,"100",10,"0",30,"",10,"8805",10,"100",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"7050",10,"8805",10,"9330",10,"7050",10,"8805",10,"9330",10,"7050",10,"8805",10,"9330",10,"100",10,"100",10,"100",30,"",30,"",30,"",30,"",30,"",30,"",10,"5886",10,"6588",10,"6768",10,"1953",10,"1980",10,"2034",10,"1413",10,"1665",10,"1710"
